Id,thetao,chl,Lat,Lon
100594,26.6524,0.201452,-9.429081357,108.7124147
100595,26.2165,0.211127,-9.429081357,108.9624147
100596,26.2165,0.211127,-9.429081357,108.983248
100597,26.06,0.231914,-9.429081357,109.570748
100598,26.0206,0.249426,-9.429081357,110.0040814
100600,26.8222,0.192991,-9.433248024,108.4540813
100601,26.0463,0.241269,-9.433248024,109.733248
100602,26.0404,0.249426,-9.433248024,109.8874147
100603,26.0404,0.249426,-9.433248024,109.9084189
100604,27.6611,0.26085,-9.433248024,117.0374148
100605,26.0909,0.211127,-9.43741469,109.070748
100606,25.9944,0.222006,-9.43741469,109.2540814
100607,26.0436,0.241269,-9.43741469,109.8415814
100608,26.0404,0.249426,-9.437585589,109.9040814
100609,26.0206,0.249426,-9.43741469,109.9790814
100610,26.0043,0.255322,-9.43741469,110.1874147
100611,27.332,0.358862,-9.43741469,116.5749147
100612,26.8222,0.192991,-9.441581357,108.3999147
100613,26.8222,0.192991,-9.441581357,108.4249147
100614,26.727,0.201452,-9.441581357,108.6665814
100615,26.2165,0.211127,-9.441581357,108.9915814
100616,26.0042,0.222006,-9.441581357,109.3540814
100617,26.0463,0.241269,-9.441581357,109.720748
100618,27.6612,0.26085,-9.441581357,116.9582481
100619,27.6093,0.167819,-9.441581357,117.5332481
100621,26.727,0.201452,-9.445748024,108.6499147
100622,26.5564,0.201452,-9.445748024,108.8249147
100623,26.0059,0.231914,-9.445748024,109.445748
100624,26.0397,0.231914,-9.445748024,109.4999147
100625,26.0436,0.241269,-9.445748024,109.820748
100626,26.0206,0.249426,-9.445748024,109.9665814
100627,26.7792,0.192991,-9.44991469,108.545748
100628,26.727,0.201452,-9.44991469,108.6374147
100629,26.727,0.201452,-9.44991469,108.6915814
100630,26.3977,0.211127,-9.44991469,108.895748
100631,26.0909,0.211127,-9.44991469,109.0540814
100632,26.0059,0.231914,-9.44991469,109.395748
100633,26.0059,0.231914,-9.44991469,109.4165814
100634,26.0463,0.241269,-9.44991469,109.7915814
100635,26.0404,0.249426,-9.44991469,109.9249147
100636,26.0083,0.255322,-9.448154843,110.3163888
100637,27.3432,0.524424,-9.44991469,116.3499147
100638,27.5573,0.328461,-9.44991469,116.7915814
100639,27.6548,0.194133,-9.44991469,117.2082481
100640,26.8222,0.192991,-9.454081357,108.4165813
100641,26.8354,0.192991,-9.454081357,108.4665813
100642,26.7792,0.192991,-9.454081357,108.608248
100643,26.0404,0.249426,-9.45232151,109.9580554
100644,26.0043,0.255322,-9.45232151,110.1663888
100645,27.5905,1.4788,-9.454081357,115.9457481
100646,27.6034,0.167819,-9.454081357,117.4499148
100647,26.8354,0.192991,-9.458248024,108.4999147
100648,26.5564,0.201452,-9.458248024,108.7999147
100649,26.0397,0.231914,-9.458248024,109.4624147
100651,27.4646,1.4788,-9.458248024,116.1207481
100652,27.4288,0.328461,-9.458248024,116.6999147
100653,27.6611,0.26085,-9.458248024,117.0374148
100654,26.4713,0.177947,-9.46241469,107.4874147
100655,26.809,0.192991,-9.460654843,108.4538884
100656,26.5313,0.211127,-9.46241469,108.958248
100657,26.192,0.222006,-9.46241469,109.3499147
100658,26.2196,0.231914,-9.46241469,109.4915814
100659,26.1989,0.249426,-9.46241469,110.0749147
100660,26.1739,0.255322,-9.46241469,110.170748
100661,27.4169,0.524424,-9.46241469,116.1457481
100662,27.4771,0.26085,-9.46241469,116.9124148
100663,26.8178,0.192991,-9.466581357,108.620748
100664,26.6402,0.201452,-9.466581357,108.8540814
100665,26.267,0.211127,-9.466581357,109.058248
100666,26.267,0.211127,-9.466581357,109.083248
100667,26.1989,0.249426,-9.466581357,110.120748
100668,26.8178,0.192991,-9.470748024,108.5540813
100669,26.8178,0.192991,-9.470748024,108.6040814
100670,26.2319,0.241269,-9.470748024,109.7665814
100671,26.1989,0.249426,-9.468988177,110.0455554
100672,26.1562,0.259764,-9.470748024,110.533248
100673,26.0399,0.681921,-9.470748024,113.3124147
100677,26.4642,0.177947,-9.474914691,107.4499147
100678,26.4713,0.177947,-9.474914691,107.495748
100679,26.6699,0.178791,-9.474914691,108.058248
100680,26.7722,0.201452,-9.473154844,108.7080551
100681,26.7133,0.201452,-9.474914691,108.7249147
100682,26.5313,0.211127,-9.474914691,108.920748
100683,26.2073,0.222006,-9.474914691,109.1915814
100684,26.181,0.231914,-9.474914691,109.3915814
100685,26.2336,0.241269,-9.474914691,109.845748
100686,26.2336,0.241269,-9.474914691,109.8665814
100687,26.2032,0.249426,-9.474914691,109.995748
100688,26.1739,0.255322,-9.474914691,110.2040814
100689,26.1562,0.259764,-9.474914691,110.4749147
100690,26.6699,0.178791,-9.479081357,108.070748
100691,26.809,0.192991,-9.479081357,108.4290813
100692,26.8351,0.192991,-9.479081357,108.5124147
100693,26.8351,0.192991,-9.479081357,108.533248
100694,26.5313,0.211127,-9.479081357,108.9540814
100695,26.3796,0.211127,-9.479081357,108.995748
100696,26.2438,0.231914,-9.479081357,109.6040814
100697,26.2319,0.241269,-9.479081357,109.7249147
100698,26.2336,0.241269,-9.479252256,109.8500856
100699,26.1572,0.255322,-9.479081357,110.2499147
100700,26.809,0.192991,-9.483248024,108.383248
100701,26.7722,0.201452,-9.483248024,108.6540814
100702,26.192,0.222006,-9.483248024,109.308248
100703,26.181,0.231914,-9.483248024,109.4124147
100704,26.2198,0.249426,-9.483248024,109.9124147
100705,26.8351,0.192991,-9.487414691,108.4624147
100706,26.8178,0.192991,-9.487414691,108.5499147
100707,26.5313,0.211127,-9.487257356,108.9439678
100708,26.181,0.231914,-9.487414691,109.383248
100709,26.2196,0.231914,-9.487414691,109.4665814
100710,26.2456,0.241269,-9.487414691,109.6290814
100711,26.2198,0.249426,-9.487414691,109.895748
100712,26.2032,0.249426,-9.487414691,110.0165814
100713,26.2032,0.249426,-9.487414691,110.033248
100714,26.8712,0.384691,-9.487414691,111.995748
100716,26.3796,0.211127,-9.491581357,108.9999147
100717,26.267,0.211127,-9.491581357,109.108248
100718,26.181,0.231914,-9.491581357,109.3915814
100719,26.2438,0.231914,-9.491581357,109.6040814
100720,26.1989,0.249426,-9.491581357,110.0665814
100722,26.5244,0.174315,-9.495748024,107.6874147
100723,26.6402,0.201452,-9.495748024,108.8040814
100724,26.181,0.231914,-9.495748024,109.458248
100725,26.2456,0.241269,-9.495748024,109.695748
100726,26.2319,0.241269,-9.495748024,109.7499147
100727,26.2319,0.241269,-9.495748024,109.7665814
100728,26.2319,0.241269,-9.495748024,109.783248
100729,26.2336,0.241269,-9.495748024,109.8415814
100730,26.1739,0.255322,-9.495748024,110.1790814
100731,28.4328,0.182784,-9.495689387,123.816528
100733,26.5313,0.211127,-9.499914691,108.9165814
100734,26.3796,0.211127,-9.499914691,108.9999147
100735,26.181,0.231914,-9.499914691,109.4040814
100736,26.2319,0.241269,-9.499914691,109.7374147
100738,26.1739,0.255322,-9.499914691,110.145748
100739,26.1572,0.255322,-9.499914691,110.245748
100740,26.1549,0.259764,-9.499914691,110.4165814
100741,26.3006,0.631891,-9.499914691,112.8915814
100744,26.8351,0.192991,-9.504081357,108.4665813
100746,26.267,0.211127,-9.504081357,109.0834189
100747,26.2073,0.222006,-9.504081357,109.2040814
100748,26.192,0.222006,-9.504081357,109.2999147
100749,26.181,0.231914,-9.504081357,109.4290814
100750,26.2456,0.241269,-9.504081357,109.645748
100751,26.2336,0.241269,-9.503924022,109.7981345
100752,26.2032,0.249426,-9.504081357,110.0415814
100753,27.3852,0.166455,-9.504081357,118.3707481
100754,26.8351,0.192991,-9.508248024,108.508248
100755,26.7722,0.201452,-9.508248024,108.658248
100756,26.267,0.211127,-9.508418923,109.0790814
100757,26.267,0.211127,-9.508248024,109.1040814
100758,26.2336,0.241269,-9.508248024,109.8749147
100759,26.2198,0.249426,-9.508248024,109.8999147
100760,26.1739,0.255322,-9.508248024,110.2040814
100761,26.1572,0.255322,-9.508248024,110.2124147
100762,26.1549,0.259764,-9.508248024,110.433248
100763,27.4596,0.167819,-9.508248024,117.4415814
100765,26.8178,0.192991,-9.512414691,108.5540813
100766,26.5313,0.211127,-9.512414691,108.9165814
100767,26.192,0.222006,-9.512414691,109.3290814
100768,27.4771,0.26085,-9.512414691,116.9040814
100770,26.7535,0.185421,-9.516581358,108.2874147
100771,26.267,0.211127,-9.516581358,109.070748
100772,26.2336,0.241269,-9.516581358,109.8290814
100773,26.1572,0.255322,-9.516581358,110.233248
100774,27.5135,0.167819,-9.516581358,117.5915814
100776,26.6402,0.201452,-9.520748024,108.8499147
100777,26.3796,0.211127,-9.518988177,108.9788884
100778,26.181,0.231914,-9.520748024,109.3999147
100779,26.2438,0.231914,-9.520748024,109.583248
100780,26.2336,0.241269,-9.520748024,109.8374147
100781,26.2198,0.249426,-9.520748024,109.9459189
100782,26.1429,0.255322,-9.520748024,110.3540814
100783,27.4018,0.328461,-9.520748024,116.7790814
100785,26.6699,0.178791,-9.524914691,108.0540813
100786,26.7722,0.201452,-9.524914691,108.683248
100787,26.6402,0.201452,-9.524914691,108.7999147
100788,26.2336,0.241269,-9.524914691,109.820748
100789,26.2198,0.249426,-9.524914691,109.8999147
100790,26.2198,0.249426,-9.525085589,109.9415814
100791,26.1739,0.255322,-9.524914691,110.1415814
100792,27.3999,0.524424,-9.524914691,116.2457481
100793,27.5239,0.167819,-9.524914691,117.4749148
100794,26.6699,0.178791,-9.529252256,108.0584189
100795,26.7722,0.201452,-9.529081358,108.670748
100796,26.2438,0.231914,-9.529081358,109.6040814
100797,26.2456,0.241269,-9.527321511,109.6497221
100798,26.2319,0.241269,-9.529081358,109.770748
100799,26.2198,0.249426,-9.529081358,109.908248
100800,26.2198,0.249426,-9.529081358,109.9165814
100801,26.1989,0.249426,-9.529081358,110.070748
100802,26.1739,0.255322,-9.529081358,110.208248
100803,26.1549,0.259764,-9.529081358,110.4040814
100804,26.587,0.563291,-9.529081358,112.7040814
100805,26.5387,0.563291,-9.529081358,112.7165814
100806,27.4858,0.26085,-9.529081358,117.0665814
100807,27.5712,-9999,-9.528909646,118.9330632
100808,26.8351,0.192991,-9.533248024,108.4874147
100809,26.8351,0.192991,-9.533248024,108.533248
100810,26.7133,0.201452,-9.533248024,108.733248
100811,26.7133,0.201452,-9.533248024,108.7499147
100812,26.6402,0.201452,-9.533248024,108.833248
100813,26.3796,0.211127,-9.533248024,108.9624147
100814,26.267,0.211127,-9.533248024,109.0499147
100815,26.267,0.211127,-9.533248024,109.0749147
100816,26.1989,0.249426,-9.533248024,110.0499147
100817,26.1739,0.255322,-9.533248024,110.1415814
100818,26.7535,0.185421,-9.537414691,108.283248
100819,26.7722,0.201452,-9.537414691,108.658248
100820,26.267,0.211127,-9.537414691,109.0624147
100821,26.181,0.231914,-9.537414691,109.4124147
100822,26.2319,0.241269,-9.537414691,109.720748
100823,26.2319,0.241269,-9.537414691,109.7374147
100824,26.2198,0.249426,-9.537414691,109.9040814
100826,26.8178,0.192991,-9.541581358,108.583248
100827,26.8178,0.192991,-9.541581358,108.6042522
100828,26.7722,0.201452,-9.541581358,108.695748
100829,26.181,0.231914,-9.541581358,109.4415814
100830,26.2336,0.241269,-9.541581358,109.8415814
100831,26.1989,0.249426,-9.541581358,110.1040814
100832,26.1739,0.255322,-9.541581358,110.170748
100833,26.7346,0.185421,-9.545748024,108.2374147
100834,26.8381,0.192991,-9.545918923,108.5999147
100835,26.7714,0.201452,-9.545748024,108.783248
100836,26.7137,0.201452,-9.545748024,108.8665814
100837,26.6373,0.211127,-9.545748024,108.8999147
100838,26.4056,0.222006,-9.545748024,109.320748
100839,26.4235,0.231914,-9.545748024,109.5999147
100840,26.4084,0.241269,-9.545748024,109.8540814
100842,26.2936,0.255322,-9.545748024,110.3665814
100843,28.1026,1.54971,-9.545748024,115.7374147
100844,27.3369,0.328461,-9.545748024,116.7582481
100845,27.392,0.26085,-9.545748024,117.0165814
100846,26.4537,0.211127,-9.549914691,109.1165814
100847,26.4241,0.222006,-9.549914691,109.2749147
100848,26.4193,0.241269,-9.549914691,109.6665814
100849,26.3257,0.255322,-9.549914691,110.270748
100850,27.4176,0.524424,-9.549914691,116.3624147
100852,26.8132,0.201452,-9.554081358,108.6540814
100853,26.6373,0.211127,-9.554081358,108.9249147
100854,26.4078,0.249426,-9.554081358,109.9124147
100855,26.2902,0.259764,-9.554081358,110.4165814
100856,27.4017,0.26085,-9.554081358,117.1040814
100857,26.7714,0.201452,-9.55809069,108.7689678
100858,26.7137,0.201452,-9.558248025,108.8249147
100859,26.5492,0.211127,-9.558248025,108.9665814
100860,26.4056,0.222006,-9.558248025,109.3624147
100861,26.4084,0.241269,-9.558248025,109.8124147
100862,26.2724,0.259764,-9.558248025,110.5249147
100863,26.8381,0.192991,-9.562414691,108.5540813
100864,26.8132,0.201452,-9.562414691,108.633248
100865,26.8132,0.201452,-9.562414691,108.6874147
100866,26.7137,0.201452,-9.562414691,108.8040814
100867,26.6373,0.211127,-9.562414691,108.8999147
100868,26.5492,0.211127,-9.562414691,108.995748
100869,26.5492,0.211127,-9.562414691,109.008248
100870,26.5492,0.211127,-9.562414691,109.0374147
100871,26.4537,0.211127,-9.562414691,109.0624147
100872,26.4537,0.211127,-9.562414691,109.0749147
100873,26.4071,0.241269,-9.562414691,109.720748
100874,26.3972,0.249426,-9.562414691,109.9749147
100875,26.3972,0.249426,-9.562414691,110.008248
100876,26.3858,0.249426,-9.562414691,110.108248
100877,27.4416,0.167819,-9.562414691,117.6040814
100878,27.4416,0.167819,-9.562414691,117.6165814
100880,26.7714,0.201452,-9.566581358,108.7249147
100881,26.7137,0.201452,-9.566581358,108.8165814
100882,26.7137,0.201452,-9.566581358,108.8290814
100883,26.6373,0.211127,-9.566581358,108.8834189
100884,26.6373,0.211127,-9.566581358,108.958248
100885,26.4537,0.211127,-9.566581358,109.1165814
100886,26.4056,0.222006,-9.566581358,109.345748
100887,26.4235,0.231914,-9.566581358,109.5624147
100888,27.3824,0.358862,-9.566581358,116.5832481
100889,27.4059,0.194133,-9.566581358,117.1415814
100891,26.7714,0.201452,-9.570748025,108.745748
100892,26.7137,0.201452,-9.570748025,108.808248
100893,26.7137,0.201452,-9.570748025,108.8665814
100894,26.6373,0.211127,-9.570918923,108.8790814
100895,26.5492,0.211127,-9.570748025,109.0165814
100896,26.4084,0.241269,-9.570748025,109.870748
100897,26.3972,0.249426,-9.570748025,109.9665814
100901,26.7895,0.192991,-9.574914691,108.4290813
100902,26.8132,0.201452,-9.574914691,108.658248
100903,26.6373,0.211127,-9.574914691,108.895748
100904,26.5492,0.211127,-9.574914691,108.9665814
100905,26.5492,0.211127,-9.574914691,108.9915814
100906,26.4056,0.222006,-9.574914691,109.3249147
100907,26.4193,0.241269,-9.573154844,109.6413888
100908,26.3257,0.255322,-9.574914691,110.233248
100909,26.2902,0.259764,-9.574914691,110.383248
100911,26.8381,0.192991,-9.579081358,108.5749147
100912,26.7714,0.201452,-9.579081358,108.7374147
100913,26.7137,0.201452,-9.579081358,108.8417523
100914,26.7137,0.201452,-9.579081358,108.870748
100915,26.3973,0.231914,-9.579081358,109.5290814
100916,26.3858,0.249426,-9.579081358,110.120748
100917,26.3548,0.255322,-9.579081358,110.1750856
100918,26.8216,0.192991,-9.583248025,108.483248
100920,26.7714,0.201452,-9.583248025,108.783248
100921,26.7137,0.201452,-9.583248025,108.8040814
100922,26.7137,0.201452,-9.583248025,108.820748
100923,26.7137,0.201452,-9.583418923,108.8374147
100924,26.6373,0.211127,-9.583418923,108.8750856
100925,26.6373,0.211127,-9.583248025,108.920748
100926,26.4084,0.241269,-9.583248025,109.8290814
100927,26.4078,0.249426,-9.583248025,109.908248
100928,26.3548,0.255322,-9.583418923,110.170748
100929,27.392,0.26085,-9.583248025,116.9957481
100930,27.3904,0.194133,-9.583248025,117.2790814
100932,26.8132,0.201452,-9.587414691,108.658248
100933,26.7714,0.201452,-9.587414691,108.7249147
100934,26.388,0.231914,-9.587414691,109.4125856
100935,26.3858,0.249426,-9.587414691,110.0874147
100936,26.3257,0.255322,-9.587414691,110.233248
100937,26.2936,0.255322,-9.587414691,110.3249147
100938,27.4017,0.26085,-9.587414691,117.0957481
100939,26.8381,0.192991,-9.591581358,108.5915814
100940,26.7714,0.201452,-9.591581358,108.758248
100941,26.7137,0.201452,-9.591581358,108.820748
100942,26.7137,0.201452,-9.591581358,108.858248
100943,26.6373,0.211127,-9.591581358,108.9540814
100944,26.388,0.231914,-9.591752257,109.408248
100945,26.3972,0.249426,-9.591581358,109.9959189
100946,26.9408,0.345413,-9.591581358,111.783248
100947,27.4017,0.26085,-9.591581358,117.0665814
100948,26.7137,0.201452,-9.595748025,108.8124147
100949,26.6373,0.211127,-9.595748025,108.933248
100950,26.4537,0.211127,-9.595748025,109.0749147
100951,26.4241,0.222006,-9.595748025,109.2124147
100952,26.3973,0.231914,-9.593988178,109.5122221
100953,26.4084,0.241269,-9.595748025,109.8665814
100954,26.4078,0.249426,-9.595748025,109.9374147
100955,26.3972,0.249426,-9.595918923,109.9915814
100956,26.3972,0.249426,-9.595748025,110.0415814
100959,26.7714,0.201452,-9.599914692,108.733248
100960,26.5492,0.211127,-9.599914692,109.020748
100961,26.4071,0.241269,-9.599914692,109.770748
100967,26.8132,0.201452,-9.604081358,108.695748
100968,26.7714,0.201452,-9.604081358,108.7750856
100969,26.7137,0.201452,-9.603924023,108.8481345
100970,26.6373,0.211127,-9.604081358,108.9374147
100972,26.4537,0.211127,-9.602321511,109.1247221
100973,26.4235,0.231914,-9.604081358,109.5499147
100974,26.4235,0.231914,-9.604081358,109.583248
100975,26.4084,0.241269,-9.604081358,109.833248
100976,26.3858,0.249426,-9.604081358,110.0624147
100977,26.6565,0.178791,-9.608248025,108.0999147
100978,26.8216,0.192991,-9.608248025,108.470748
100979,26.7137,0.201452,-9.606488178,108.8163884
100980,26.4056,0.222006,-9.608248025,109.3040814
100982,26.3858,0.249426,-9.608248025,110.1249147
100983,26.8216,0.192991,-9.610654845,108.5038884
100984,26.8381,0.192991,-9.612414692,108.5665813
100985,26.7714,0.201452,-9.610199115,108.7705903
100986,26.7137,0.201452,-9.612414692,108.7999147
100987,26.5492,0.211127,-9.612414692,108.9874147
100988,26.4078,0.249426,-9.612414692,109.9165814
100989,26.3972,0.249426,-9.612414692,110.0040814
100990,26.3858,0.249426,-9.612414692,110.0540814
100991,26.3257,0.255322,-9.612414692,110.2915814
100992,27.364,0.26085,-9.612414692,116.9332481
100993,26.5404,0.174315,-9.616581358,107.7915813
100994,26.8132,0.201452,-9.614821511,108.6330551
100995,26.8132,0.201452,-9.616581358,108.708248
100996,26.6373,0.211127,-9.616581358,108.883248
100997,26.5492,0.211127,-9.616581358,108.9790814
100998,26.4537,0.211127,-9.616581358,109.0999147
100999,26.4241,0.222006,-9.616581358,109.220748
101000,26.4056,0.222006,-9.616581358,109.3040814
101001,26.4193,0.241269,-9.616581358,109.645748
101002,26.3548,0.255322,-9.616581358,110.158248
101003,27.4519,0.159104,-9.616581358,117.8124148
101005,26.7714,0.201452,-9.620748025,108.745748
101006,26.7137,0.201452,-9.620748025,108.7999147
101007,26.4231,0.222006,-9.620748025,109.1874147
101008,26.3973,0.231914,-9.620748025,109.520748
101009,26.4193,0.241269,-9.620748025,109.6374147
101010,26.4071,0.241269,-9.620748025,109.7624147
101011,26.4071,0.241269,-9.620748025,109.7915814
101012,26.3858,0.249426,-9.620748025,110.070748
101013,26.3548,0.255322,-9.620748025,110.1290814
101014,26.3257,0.255322,-9.620748025,110.283248
101015,27.7379,0.150122,-9.620748025,120.2542523
101017,26.6565,0.178791,-9.624914692,108.0915813
101018,26.7714,0.201452,-9.624914692,108.733248
101019,26.7714,0.201452,-9.624914692,108.7540814
101020,26.5492,0.211127,-9.624914692,109.0374147
101021,26.8408,0.429397,-9.624914692,112.370748
101023,26.606,0.176894,-9.629081358,107.9624147
101024,26.6965,0.179611,-9.629081358,108.220748
101025,26.8124,0.182936,-9.629081358,108.5040813
101026,26.8124,0.182936,-9.629081358,108.5374147
101027,26.773,0.188404,-9.629081358,108.8499147
101028,26.7178,0.19615,-9.629081358,108.9040814
101029,26.6032,0.224171,-9.629081358,109.8249147
101030,26.5709,0.230718,-9.629081358,110.0040814
101031,26.5725,0.230718,-9.629081358,110.1124147
101032,26.5172,0.235704,-9.629081358,110.2874147
101033,26.8433,0.188404,-9.633248025,108.6540814
101034,26.8433,0.188404,-9.633248025,108.6665814
101035,26.8181,0.188404,-9.633248025,108.7540814
101036,26.6738,0.19615,-9.631488178,109.0038884
101037,26.6738,0.19615,-9.633248025,109.0124147
101038,26.6489,0.19615,-9.633248025,109.0665814
101039,26.6489,0.19615,-9.633248025,109.083248
101040,26.6389,0.205583,-9.633248025,109.1499147
101041,26.6392,0.215026,-9.633248025,109.4290814
101042,26.6356,0.215026,-9.633248025,109.620748
101044,26.5709,0.230718,-9.633248025,110.0165814
101045,26.5172,0.235704,-9.633248025,110.2540814
101046,27.3562,0.223442,-9.633248025,117.0082481
101048,26.8433,0.188404,-9.637414692,108.708248
101049,26.8181,0.188404,-9.635654845,108.7163884
101050,26.8181,0.188404,-9.637414692,108.745748
101051,26.773,0.188404,-9.637414692,108.8665814
101052,26.7178,0.19615,-9.637414692,108.9290814
101053,26.6489,0.19615,-9.637414692,109.0915814
101054,26.6389,0.205583,-9.637414692,109.1790814
101055,26.6473,0.205583,-9.637414692,109.3290814
101056,26.6253,0.215026,-9.637414692,109.4624147
101057,26.6032,0.224171,-9.637414692,109.8624147
101058,26.6032,0.224171,-9.637414692,109.870748
101059,26.5896,0.230718,-9.637414692,109.8790814
101060,26.5709,0.230718,-9.63758559,109.9834189
101061,26.5725,0.230718,-9.637414692,110.0624147
101062,26.3877,0.240778,-9.637414692,110.6124147
101065,26.6738,0.19615,-9.641581359,108.995748
101066,26.6032,0.224171,-9.641581359,109.7999147
101067,26.5896,0.230718,-9.641581359,109.8917523
101068,26.5425,0.235704,-9.641581359,110.1499147
101072,26.8433,0.188404,-9.645748025,108.6415814
101073,26.8181,0.188404,-9.645918924,108.7749147
101074,26.773,0.188404,-9.645748025,108.8749147
101075,26.7178,0.19615,-9.645748025,108.920748
101076,26.6738,0.19615,-9.645748025,109.0290814
101077,26.6253,0.215026,-9.645748025,109.5040814
101078,26.6277,0.224171,-9.645748025,109.6915814
101079,26.5896,0.230718,-9.645918924,109.8874147
101080,26.5709,0.230718,-9.645748025,109.9624147
101081,26.5725,0.230718,-9.645748025,110.0874147
101082,26.449,0.240778,-9.645748025,110.3874147
101083,26.9689,0.351733,-9.645748025,111.9499147
101084,27.4015,0.316041,-9.645748025,116.6665814
101085,27.3316,0.150027,-9.645748025,117.3750857
101086,26.8124,0.182936,-9.649914692,108.5040813
101087,26.7178,0.19615,-9.649914692,108.908248
101088,26.7178,0.19615,-9.649914692,108.9290814
101089,26.6738,0.19615,-9.648154845,108.9830551
101090,26.6489,0.19615,-9.649914692,109.045748
101091,27.3417,0.316041,-9.649914692,116.8540814
101092,27.3429,0.223442,-9.649914692,116.9082481
101093,27.3665,0.163506,-9.65008559,117.3707481
101096,26.6394,0.176894,-9.654081359,108.1124147
101097,26.8433,0.188404,-9.654081359,108.6999147
101098,26.773,0.188404,-9.654081359,108.8499147
101099,26.7178,0.19615,-9.654252257,108.9125856
101100,26.7178,0.19615,-9.654081359,108.9374147
101101,26.6389,0.205583,-9.654081359,109.1499147
101102,26.6392,0.215026,-9.654081359,109.4499147
101103,26.6032,0.224171,-9.654081359,109.8124147
101104,26.6032,0.224171,-9.654081359,109.858248
101105,26.6032,0.224171,-9.654081359,109.8665814
101106,26.5896,0.230718,-9.654081359,109.9124147
101107,27.3847,0.151671,-9.654081359,117.6749148
101109,26.8532,0.182936,-9.658248025,108.6249147
101110,26.8433,0.188404,-9.658248025,108.6624147
101111,26.773,0.188404,-9.658248025,108.858248
101112,26.773,0.188404,-9.658248025,108.8749147
101113,26.7178,0.19615,-9.658248025,108.945748
101114,26.6738,0.19615,-9.658248025,108.9665814
101115,26.6738,0.19615,-9.658248025,108.9790814
101116,26.6738,0.19615,-9.658248025,109.020748
101117,26.6738,0.19615,-9.658248025,109.0374147
101118,26.6489,0.19615,-9.658248025,109.045748
101119,26.6108,0.224171,-9.658248025,109.7249147
101120,27.4353,0.400685,-9.658248025,116.4999147
101121,27.3544,0.316041,-9.658248025,116.7665814
101122,27.3429,0.223442,-9.658248025,116.8915814
101123,27.4329,0.151671,-9.658248025,117.7999148
101124,26.8124,0.182936,-9.662414692,108.5290813
101125,26.8433,0.188404,-9.662414692,108.670748
101126,26.773,0.188404,-9.662414692,108.8374147
101127,26.6489,0.19615,-9.662414692,109.083248
101128,26.6389,0.205583,-9.662414692,109.145748
101129,26.6451,0.205583,-9.662414692,109.2665814
101130,26.6356,0.215026,-9.662414692,109.5790814
101131,26.5896,0.230718,-9.662414692,109.9124147
101132,26.5172,0.235704,-9.662257357,110.2106345
101133,27.4353,0.400685,-9.662414692,116.5374147
101134,27.3767,0.223442,-9.662414692,117.0624148
101135,27.3847,0.151671,-9.662414692,117.6374148
101137,26.8181,0.188404,-9.666581359,108.7749147
101138,26.773,0.188404,-9.666581359,108.8749147
101139,26.6738,0.19615,-9.666581359,108.983248
101140,26.6451,0.205583,-9.666581359,109.2374147
101141,26.6032,0.224171,-9.666581359,109.845748
101142,26.5725,0.230718,-9.666581359,110.0665814
101143,26.5725,0.230718,-9.666581359,110.0749147
101144,26.3408,0.541211,-9.666581359,113.0457481
101146,26.7178,0.19615,-9.670748025,108.9290814
101147,26.6738,0.19615,-9.668988178,108.9622217
101148,26.6738,0.19615,-9.670918924,108.9875856
101149,26.6489,0.19615,-9.670748025,109.095748
101150,26.6356,0.215026,-9.670748025,109.595748
101151,26.6032,0.224171,-9.670833475,109.8496956
101152,26.5896,0.230718,-9.670748025,109.9040814
101153,26.6394,0.176894,-9.674914692,108.0915813
101154,26.8532,0.182936,-9.674914692,108.5540813
101155,26.8181,0.188404,-9.674692931,108.7881634
101156,26.7178,0.19615,-9.674914692,108.920748
101157,26.6489,0.19615,-9.674914692,109.1040814
101158,26.6451,0.205583,-9.674914692,109.2415814
101159,26.6451,0.205583,-9.674914692,109.2499147
101160,26.6473,0.205583,-9.674914692,109.3540814
101161,26.6108,0.224171,-9.674914692,109.7415814
101162,26.6032,0.224171,-9.675000141,109.8458335
101163,26.5709,0.230718,-9.674914692,110.0124147
101164,27.5006,0.597461,-9.674914692,116.2915814
101165,26.8532,0.182936,-9.679081359,108.6124147
101166,26.8433,0.188404,-9.679081359,108.6790814
101167,26.8433,0.188404,-9.679081359,108.7040814
101168,26.8181,0.188404,-9.679081359,108.7540814
101169,26.773,0.188404,-9.679081359,108.8040814
101170,26.7178,0.19615,-9.677321512,108.8872217
101171,26.6738,0.19615,-9.679081359,109.0249147
101172,26.6738,0.19615,-9.679081359,109.033248
101174,26.6489,0.19615,-9.679252257,109.1084189
101175,26.6356,0.215026,-9.679081359,109.5499147
101176,26.6032,0.224171,-9.679252257,109.8415814
101177,26.6032,0.224171,-9.679081359,109.8749147
101178,26.5425,0.235704,-9.679081359,110.208248
101179,26.5419,0.260568,-9.679081359,110.9790814
101180,27.5006,0.597461,-9.679081359,116.2665814
101181,27.3847,0.151671,-9.679081359,117.6290814
101183,26.7178,0.19615,-9.681488179,108.9080551
101184,26.6738,0.19615,-9.683248026,108.9624147
101185,26.6489,0.19615,-9.683248026,109.045748
101186,26.6277,0.224171,-9.683248026,109.6540814
101187,26.5709,0.230718,-9.683248026,110.0290814
101190,26.6489,0.19615,-9.687414692,109.0999147
101191,26.6253,0.215026,-9.687414692,109.4915814
101192,26.6253,0.215026,-9.687414692,109.4999147
101193,26.6253,0.215026,-9.687414692,109.5374147
101194,26.6108,0.224171,-9.687414692,109.770748
